replicateid,dayselapsed,beta,eir,pfprunder5,pfpr2to10,pfprall
2528,6879,0.93,174.254,91.4484,74.868,51.9627
2528,6909,0.93,174.254,90.8768,72.4229,48.0679
2528,6940,0.93,174.254,88.123,65.9991,39.7792
2528,6971,0.93,173.728,84.2687,59.917,33.3494
2528,6999,0.93,173.728,82.4475,58.3362,31.5801
2528,7030,0.93,173.728,81.7926,57.1265,31.4278
2528,7060,0.93,173.728,82.0624,58.507,31.669
2528,7091,0.93,173.728,82.5108,58.9208,32.4445
2528,7121,0.93,173.728,82.1214,58.3064,33.0509
2528,7152,0.93,173.728,84.2825,62.1719,37.9101
2528,7183,0.93,173.728,88.6569,68.9651,46.1807
2528,7213,0.93,173.728,91.3383,74.2768,51.4829
2528,7244,0.93,173.728,91.0333,75.1652,52.3921
2528,7274,0.93,173.728,91.5159,73.1037,48.6282
2528,7305,0.93,173.728,87.6085,65.8322,39.9875
2528,7336,0.93,172.42,83.7563,59.9558,33.7822
2528,7364,0.93,172.42,82.3636,58.7095,31.9006
2528,7395,0.93,172.42,81.8296,58.4118,31.525
2528,7425,0.93,172.42,81.9394,57.9241,31.7901
2528,7456,0.93,172.42,81.7461,57.7254,32.2523
2528,7486,0.93,172.42,81.6468,57.7553,33.0826
2528,7517,0.93,172.42,84.1475,62.2863,37.9177
2528,7548,0.93,172.42,89.1188,69.6822,46.3468
2528,7578,0.93,172.42,91.0401,74.4019,51.7758
2528,7609,0.93,172.42,91.4666,74.8926,52.3281
2528,7639,0.93,172.42,91.0846,72.7378,48.6143
2528,7670,0.93,172.42,87.8082,66.0517,40.5556
2528,7701,0.93,172.93,84.1298,60.0232,33.8417
2528,7729,0.93,172.93,83.0809,58.7263,31.9131
2528,7760,0.93,172.93,82.5914,57.8558,31.3988
2528,7790,0.93,172.93,82.6793,58.7569,32.2569
2528,7821,0.93,172.93,82.6992,57.975,32.4948
2528,7851,0.93,172.93,82.2961,59.5362,33.1946
2528,7882,0.93,172.93,84.6515,62.2061,37.9595
2528,7913,0.93,172.93,89.1993,69.7113,46.4424
2528,7943,0.93,172.93,91.4349,74.6401,52.029
2528,7974,0.93,172.93,91.5056,74.9365,52.3596
2528,8004,0.93,172.93,91.1822,72.9617,48.509
2528,8035,0.93,172.93,88.1722,66.8248,40.2633
2528,8066,0.93,173.303,84.6595,60.718,33.7961
2539,3987,0.94,177.73,89.6427,71.9282,48.5223
2539,4018,0.94,177.73,86.7495,66.3981,40.4958
2539,4049,0.94,176.495,82.2228,60.2138,33.9879
2539,4077,0.94,176.495,81.1334,58.4396,32.5827
2539,4108,0.94,176.495,80.6922,57.4934,31.983
2539,4138,0.94,176.495,80.749,57.8276,32.3663
2539,4169,0.94,176.495,81.2813,58.5047,32.8745
2539,4199,0.94,176.495,80.8514,58.1964,33.3203
2539,4230,0.94,176.495,83.8853,62.3695,38.2747
2539,4261,0.94,176.495,88.2394,69.5577,46.8122
2539,4291,0.94,176.495,90.4974,74.0161,52.1732
2539,4322,0.94,176.495,90.8482,74.561,52.5788
2539,4352,0.94,176.495,89.056,71.8808,48.7015
2539,4383,0.94,176.495,86.6378,66.632,40.4981
2539,4414,0.94,176.033,83.1816,60.7684,34.1791
2539,4442,0.94,176.033,81.543,58.8106,32.3533
2539,4473,0.94,176.033,81.2666,58.7753,31.845
2539,4503,0.94,176.033,81.0913,58.8066,32.246
2539,4534,0.94,176.033,80.7649,58.9838,32.6845
2539,4564,0.94,176.033,81.1852,58.4063,33.062
2539,4595,0.94,176.033,83.8235,63.095,38.036
2539,4626,0.94,176.033,87.7582,70.1139,46.4005
2539,4656,0.94,176.033,90.3733,74.0673,52.155
2539,4687,0.94,176.033,90.5761,74.7836,52.5272
2539,4717,0.94,176.033,89.3328,72.1747,48.7732
2539,4748,0.94,176.033,86.6365,67.1364,40.4072
2539,4779,0.94,175.121,83.2364,61.439,34.1518
2539,4807,0.94,175.121,81.4181,59.1145,32.4589
2539,4838,0.94,175.121,80.5905,57.4625,31.6845
2539,4868,0.94,175.121,81.2473,58.5563,31.9252
2539,4899,0.94,175.121,80.1219,57.699,32.6444
2539,4929,0.94,175.121,80.3645,58.3746,33.1119
2539,4960,0.94,175.121,83.2885,63.3548,38.1858
2539,4991,0.94,175.121,88.2278,71.1496,46.4095
2539,5021,0.94,175.121,90.0877,74.1417,51.9977
2539,5052,0.94,175.121,90.041,74.753,52.5329
2539,5082,0.94,175.121,89.2189,72.3326,48.567
2539,5113,0.94,175.121,86.7446,67.4411,40.3267
2539,5144,0.94,174.325,83.0494,60.6514,34.0361
2539,5173,0.94,174.325,81.1962,58.6203,32.0845
2539,5204,0.94,174.325,80.192,57.3824,31.674
2539,5234,0.94,174.325,80.5497,57.9921,31.6904
2539,5265,0.94,174.325,80.2136,58.2039,32.6851
2539,5295,0.94,174.325,80.4933,57.8136,33.0897
2539,5326,0.94,174.325,83.4406,63.3744,38.531
2539,5357,0.94,174.325,87.439,69.5576,46.4118
2539,5387,0.94,174.325,91.1974,74.4631,52.0334
2539,5418,0.94,174.325,90.625,75.2816,52.4911
2539,5448,0.94,174.325,89.8821,72.1239,48.7578
2539,5479,0.94,174.325,87.075,66.7829,40.168
2539,5510,0.94,174.411,82.9169,60.4314,33.9166
2539,5538,0.94,174.411,81.0123,58.2027,31.9614
2539,5569,0.94,174.411,81.1679,58.254,31.9151
2539,5599,0.94,174.411,80.3614,57.4354,32.0542
2539,5630,0.94,174.411,81.5284,58.311,32.5231
2539,5660,0.94,174.411,80.7591,58.0409,33.2299
2539,5691,0.94,174.411,83.7576,62.2473,38.3644
2539,5722,0.94,174.411,87.9325,69.9872,46.5797
2539,5752,0.94,174.411,90.3445,73.3357,51.8664
2539,5783,0.94,174.411,90.533,74.2445,52.368
2539,5813,0.94,174.411,89.3252,72.8462,48.6905
2539,5844,0.94,174.411,87.3134,66.8325,40.2852
2539,5875,0.94,174.213,83.195,59.9653,34.1048
2539,5903,0.94,174.213,82.299,58.661,32.3926
2539,5934,0.94,174.213,81.6253,58.3449,31.6386
2539,5964,0.94,174.213,81.0706,58.236,31.9964
2539,5995,0.94,174.213,80.5482,57.9593,32.3884
2539,6025,0.94,174.213,81.3285,58.9415,33.1791
2539,6056,0.94,174.213,83.6161,61.9595,37.8784
2539,6087,0.94,174.213,88.6097,69.9027,46.5254
2539,6117,0.94,174.213,90.1255,73.8673,51.8057
2539,6148,0.94,174.213,91.408,75.6701,52.5664
2539,6178,0.94,174.213,89.6001,71.6778,48.4268
2539,6209,0.94,174.213,87.2661,66.751,40.6895
2539,6240,0.94,173.826,83.5985,60.5789,33.7447
2539,6268,0.94,173.826,81.907,57.8315,31.7261
2539,6299,0.94,173.826,81.8233,58.4372,31.4704
2539,6329,0.94,173.826,81.7267,57.7354,31.7974
2539,6360,0.94,173.826,81.9706,58.497,32.5812
2539,6390,0.94,173.826,81.6571,59.0102,33.3012
2539,6421,0.94,173.826,83.5773,62.4659,38.1418
2539,6452,0.94,173.826,88.8223,69.8111,46.5768
2539,6482,0.94,173.826,90.2392,73.7694,51.7179
2539,6513,0.94,173.826,91.0251,74.8059,52.1991
2539,6543,0.94,173.826,89.8456,72.4937,48.3977
2539,6574,0.94,173.826,87.188,66.895,40.2585
2539,6605,0.94,173.349,83.1461,60.2174,33.8851
2539,6634,0.94,173.349,83.3011,59.1715,32.4914
2539,6665,0.94,173.349,81.9659,57.3877,31.7801
2539,6695,0.94,173.349,81.6394,57.4,32.1638
2539,6726,0.94,173.349,81.6818,57.9295,32.4561
2539,6756,0.94,173.349,81.8906,59.0438,33.1919
2539,6787,0.94,173.349,84.1572,63.0329,38.0348
2539,6818,0.94,173.349,88.4274,69.4555,46.6885
2539,6848,0.94,173.349,90.9215,74.4608,51.8332
2539,6879,0.94,173.349,91.4607,75.0256,52.5046
2539,6909,0.94,173.349,89.5574,72.8318,48.5241
2539,6940,0.94,173.349,87.126,66.7881,40.1637
2539,6971,0.94,173.889,83.8878,60.7423,33.886
2539,6999,0.94,173.889,82.0689,58.0039,31.7327
2539,7030,0.94,173.889,80.9777,57.5205,31.5477
2539,7060,0.94,173.889,81.9254,58.1837,32.1881
2539,7091,0.94,173.889,81.6413,57.972,32.7218
2539,7121,0.94,173.889,81.2262,58.1874,33.2581
2539,7152,0.94,173.889,83.428,61.5122,37.7655
2539,7183,0.94,173.889,88.9507,69.5029,46.4143
2539,7213,0.94,173.889,90.6505,74.4226,51.6342
2539,7244,0.94,173.889,91.1214,74.6561,51.9308
2539,7274,0.94,173.889,89.893,71.9909,48.2596
2539,7305,0.94,173.889,88.2531,66.5718,40.139
2539,7336,0.94,172.906,83.6391,60.2007,33.8218
2539,7364,0.94,172.906,81.7316,57.8305,32.1283
2539,7395,0.94,172.906,81.4376,57.6682,31.242
2539,7425,0.94,172.906,80.2412,56.8777,31.4931
2539,7456,0.94,172.906,80.7829,57.4781,32.3778
2539,7486,0.94,172.906,80.6575,57.0941,33.0218
2539,7517,0.94,172.906,83.5189,61.4474,37.7318
2539,7548,0.94,172.906,89.105,69.7693,46.3506
2539,7578,0.94,172.906,91.2679,74.0787,51.5211
2539,7609,0.94,172.906,91.4243,75.3266,52.577
2539,7639,0.94,172.906,90.0343,72.3093,48.2822
2539,7670,0.94,172.906,87.5703,66.7877,40.4391
2539,7701,0.94,172.742,84.08,60.4812,33.9866
2539,7729,0.94,172.742,82.2576,57.5437,31.7104
2539,7760,0.94,172.742,81.5501,56.8561,31.444
2539,7790,0.94,172.742,81.7758,57.9496,31.6016
2539,7821,0.94,172.742,81.7697,58.6031,32.4844
2539,7851,0.94,172.742,82.6051,58.7487,33.0532
2539,7882,0.94,172.742,84.8514,62.5298,37.8458
2539,7913,0.94,172.742,88.58,69.727,46.2786
2539,7943,0.94,172.742,90.9277,73.9749,51.7162
2539,7974,0.94,172.742,91.3708,74.3502,51.8893
2539,8004,0.94,172.742,90.622,72.4872,48.3828
2539,8035,0.94,172.742,87.1372,65.6589,40.2275
2539,8066,0.94,172.915,84.0785,60.7563,33.9756
2547,3987,0.95,180.058,89.8204,72.3499,48.6232
2547,4018,0.95,180.058,87.2163,67.2644,40.834
2547,4049,0.95,179.695,83.5401,61.2507,34.6697
2547,4077,0.95,179.695,82.1409,59.3786,32.8782
2547,4108,0.95,179.695,81.0086,59.1735,32.1841
2547,4138,0.95,179.695,81.3986,58.7407,32.6314
2547,4169,0.95,179.695,81.8598,59.2873,33.0952
2547,4199,0.95,179.695,82.6702,59.2998,33.6386
2547,4230,0.95,179.695,84.1312,62.9952,38.7601
2547,4261,0.95,179.695,88.9335,71.2408,46.747
2547,4291,0.95,179.695,90.8674,74.6911,52.2579
2547,4322,0.95,179.695,90.4643,75.6163,52.7312
2547,4352,0.95,179.695,90.3212,72.7463,48.8729
2547,4383,0.95,179.695,87.6878,66.2985,40.6875
2547,4414,0.95,179.208,83.1923,61,34.3068
2547,4442,0.95,179.208,82.0194,59.4843,32.6725
2547,4473,0.95,179.208,82.1166,58.5519,32.041
2547,4503,0.95,179.208,80.9076,57.5941,31.9193
2547,4534,0.95,179.208,81.5246,58.3488,32.8527
2547,4564,0.95,179.208,81.263,58.5397,33.242
2547,4595,0.95,179.208,83.4951,62.5437,38.3358
2547,4626,0.95,179.208,88.2885,70.2398,46.5443
2547,4656,0.95,179.208,89.6427,73.3093,51.7894
2547,4687,0.95,179.208,90.9797,75.7266,52.3955
2547,4717,0.95,179.208,90.0139,72.9843,48.7235
2547,4748,0.95,179.208,87.0347,66.7054,40.7747
2547,4779,0.95,178.397,83.2684,61.2145,34.2466
2547,4807,0.95,178.397,81.5852,59.2137,32.2651
2547,4838,0.95,178.397,82.2247,59.0219,32.0194
2547,4868,0.95,178.397,82.0309,58.6087,32.4276
2547,4899,0.95,178.397,81.6525,58.2726,32.8192
2547,4929,0.95,178.397,80.9018,58.8439,33.3508
2547,4960,0.95,178.397,83.5373,63.5051,38.5152
2547,4991,0.95,178.397,88.1664,70.2975,46.897
2547,5021,0.95,178.397,90.4775,74.2668,52.1511
2547,5052,0.95,178.397,91.4045,75.1129,53.0167
2547,5082,0.95,178.397,90.5859,72.7842,49.2165
2547,5113,0.95,178.397,86.9746,66.6125,40.6573
2547,5144,0.95,178.599,82.8627,61.0075,34.1263
2547,5173,0.95,178.599,82.545,59.225,32.1462
2547,5204,0.95,178.599,82.4212,58.217,31.8147
2547,5234,0.95,178.599,81.8032,58.1494,32.0631
2547,5265,0.95,178.599,82.1527,58.6829,32.8225
2547,5295,0.95,178.599,82.3788,58.5371,33.4536
2547,5326,0.95,178.599,84.6619,62.381,38.9999
2547,5357,0.95,178.599,89.6186,70.7267,47.428
2547,5387,0.95,178.599,91.2503,75.2237,52.1567
2547,5418,0.95,178.599,91.5965,75.0344,52.5391
2547,5448,0.95,178.599,90.0594,72.2731,48.4247
2547,5479,0.95,178.599,88.2564,66.0825,40.4248
2547,5510,0.95,177.98,84.0242,60.7135,34.232
2547,5538,0.95,177.98,82.6841,58.8309,32.2731
2547,5569,0.95,177.98,82.2329,58.0778,31.8894
2547,5599,0.95,177.98,81.7367,57.1821,32.137
2547,5630,0.95,177.98,82.3424,57.5778,32.9084
2547,5660,0.95,177.98,82.2391,58.8403,33.6601
2547,5691,0.95,177.98,84.0994,62.3516,38.3157
2547,5722,0.95,177.98,88.4875,69.8135,46.6666
2547,5752,0.95,177.98,90.6887,73.9071,51.7124
2547,5783,0.95,177.98,91.0444,75.5482,52.5871
2547,5813,0.95,177.98,90.2379,73.1705,48.7278
2547,5844,0.95,177.98,88.6764,67.15,40.7501
2547,5875,0.95,176.889,84.8213,61.0015,34.1688
2547,5903,0.95,176.889,82.8666,59.5021,32.1478
2547,5934,0.95,176.889,81.2044,58.1385,31.5715
2547,5964,0.95,176.889,81.6554,58.0502,31.9807
2547,5995,0.95,176.889,81.9871,58.7887,32.5641
2547,6025,0.95,176.889,82.2443,59.2306,33.6801
2547,6056,0.95,176.889,84.0812,62.5469,38.1986
2547,6087,0.95,176.889,89.7369,70.2687,46.9557
2547,6117,0.95,176.889,90.968,75.2478,52.3154
2547,6148,0.95,176.889,91.8218,75.7472,52.5423
2547,6178,0.95,176.889,90.5241,73.2375,49.0415
2547,6209,0.95,176.889,88.5303,67.5299,40.9469
2547,6240,0.95,176.424,84.4583,60.1706,34.0371
2547,6268,0.95,176.424,82.5573,59.4112,32.2386
2547,6299,0.95,176.424,82.4183,57.7233,31.8001
2547,6329,0.95,176.424,81.87,58.4242,31.9811
2547,6360,0.95,176.424,81.8245,58.2718,32.2921
2547,6390,0.95,176.424,82.5638,58.3172,33.3598
2547,6421,0.95,176.424,83.9104,62.3408,38.0969
2547,6452,0.95,176.424,89.3478,69.8449,46.4668
2547,6482,0.95,176.424,90.8431,74.3791,51.778
2547,6513,0.95,176.424,91.9229,75.9006,52.8787
2547,6543,0.95,176.424,90.3919,72.7697,48.8704
2547,6574,0.95,176.424,87.4757,66.229,40.608
2547,6605,0.95,176.653,84.1915,60.4226,34.1342
2547,6634,0.95,176.653,82.8385,59.1802,32.0155
2547,6665,0.95,176.653,82.1878,58.1872,31.5898
2547,6695,0.95,176.653,82.6768,58.3144,32.2335
2547,6726,0.95,176.653,81.7337,58.0858,32.7142
2547,6756,0.95,176.653,82.1028,59.0992,33.2232
2547,6787,0.95,176.653,84.3633,62.5921,38.1372
2547,6818,0.95,176.653,88.5884,69.7437,46.6231
2547,6848,0.95,176.653,90.9846,73.6095,52.0229
2547,6879,0.95,176.653,91.2234,74.8693,52.2773
2547,6909,0.95,176.653,90.9812,72.5461,48.5263
2547,6940,0.95,176.653,87.8076,66.8074,39.7696
2547,6971,0.95,175.874,83.0215,60.5104,33.8643
2547,6999,0.95,175.874,82.3218,58.1876,31.9302
2547,7030,0.95,175.874,81.6392,58.2144,31.7987
2547,7060,0.95,175.874,81.8525,58.1329,32.0301
2547,7091,0.95,175.874,81.822,57.8827,32.5316
2547,7121,0.95,175.874,82.6498,59.0971,33.1918
2547,7152,0.95,175.874,83.9712,62.7012,38.1692
2547,7183,0.95,175.874,88.4197,69.5697,46.3597
2547,7213,0.95,175.874,90.7177,73.6246,51.7409
2547,7244,0.95,175.874,91.609,74.9943,52.5711
2547,7274,0.95,175.874,90.5226,72.5466,48.7009
2547,7305,0.95,175.874,87.8353,66.2059,40.6912
2547,7336,0.95,175.172,83.092,59.7896,33.744
2547,7364,0.95,175.172,82.7287,58.3495,32.0454
2547,7395,0.95,175.172,81.7331,57.1216,31.5692
2547,7425,0.95,175.172,80.9733,56.6766,31.8318
2547,7456,0.95,175.172,81.7424,58.3295,32.449
2547,7486,0.95,175.172,81.1161,58.3638,33.2509
2547,7517,0.95,175.172,84.5557,62.4843,38.0485
2547,7548,0.95,175.172,89.2656,70.0683,46.3304
2547,7578,0.95,175.172,90.8527,74.0032,51.7134
2547,7609,0.95,175.172,90.9783,74.8088,52.5136
2547,7639,0.95,175.172,90.4297,71.8493,48.2828
2547,7670,0.95,175.172,87.6718,66.0645,40.1693
2547,7701,0.95,175.109,83.7815,59.3953,33.7469
2547,7729,0.95,175.109,82.8981,58.0237,32.1884
2547,7760,0.95,175.109,82.1494,57.5879,31.4133
2547,7790,0.95,175.109,81.0173,56.7524,31.6503
2547,7821,0.95,175.109,81.9893,58.3915,32.6114
2547,7851,0.95,175.109,83.1503,58.6254,33.4034
2547,7882,0.95,175.109,84.6811,62.9961,38.0756
2547,7913,0.95,175.109,89.6368,70.2054,46.2671
2547,7943,0.95,175.109,91.7534,74.7669,51.8704
2547,7974,0.95,175.109,91.7545,75.0345,52.6619
2547,8004,0.95,175.109,91.1595,73.0791,48.6209
2547,8035,0.95,175.109,88.3237,66.5861,40.6163
2547,8066,0.95,176.638,84.2887,60.4042,33.6422
2548,3987,0.96,182.726,89.2121,73.1594,48.9093
2548,4018,0.96,182.726,86.7195,66.9542,40.4158
2548,4049,0.96,182.472,83.3541,61.8118,34.2166
2548,4077,0.96,182.472,82.4118,59.6913,32.4372
2548,4108,0.96,182.472,81.2977,59.3323,32.3496
2548,4138,0.96,182.472,81.3416,58.6758,32.4857
2548,4169,0.96,182.472,81.017,58.816,32.9789
2548,4199,0.96,182.472,81.6216,59.0551,33.4142
2548,4230,0.96,182.472,83.9823,63.3728,38.3897
2548,4261,0.96,182.472,88.6941,70.6388,47.0583
2548,4291,0.96,182.472,90.2905,74.7628,52.4246
2548,4322,0.96,182.472,90.6644,75.2489,52.8946
2548,4352,0.96,182.472,90.1356,73.2378,49.2421
2548,4383,0.96,182.472,87.6009,66.7593,40.8536
2548,4414,0.96,180.088,83.6389,60.4595,34.5398
2548,4442,0.96,180.088,81.9715,58.9242,32.7217
2548,4473,0.96,180.088,82.0898,58.9071,32.5485
2548,4503,0.96,180.088,81.6497,59.1787,32.635
2548,4534,0.96,180.088,81.4876,59.1303,32.8955
2548,4564,0.96,180.088,82.1642,59.4107,33.3541
2548,4595,0.96,180.088,83.4376,62.1653,38.1852
2548,4626,0.96,180.088,88.841,70.7568,47.0272
2548,4656,0.96,180.088,89.9291,74.4863,52.4227
2548,4687,0.96,180.088,91.3377,75.2827,52.921
2548,4717,0.96,180.088,90.8622,73.5155,49.3404
2548,4748,0.96,180.088,87.3623,67.2163,41.2499
2548,4779,0.96,181.34,84.2562,61.7217,34.6173
2548,4807,0.96,181.34,82.7533,59.1736,32.6039
2548,4838,0.96,181.34,81.9827,58.8073,32.2186
2548,4868,0.96,181.34,82.1667,59.4967,32.645
2548,4899,0.96,181.34,82.0097,58.8323,32.9557
2548,4929,0.96,181.34,81.2483,58.8949,33.6453
2548,4960,0.96,181.34,84.3694,62.7811,38.6146
2548,4991,0.96,181.34,89.119,70.2465,47.1787
2548,5021,0.96,181.34,90.2034,74.2031,52.1485
2548,5052,0.96,181.34,91.8832,76.1197,52.9706
2548,5082,0.96,181.34,90.5127,72.1925,49.2698
2548,5113,0.96,181.34,87.8754,66.6514,40.8568
2548,5144,0.96,181.988,84.1696,61.2352,34.8249
2548,5173,0.96,181.988,81.7385,58.4869,32.3076
2548,5204,0.96,181.988,81.9806,57.7019,32.2011
2548,5234,0.96,181.988,81.5666,58.2316,32.6116
2548,5265,0.96,181.988,81.6808,58.6494,33.2955
2548,5295,0.96,181.988,82.0935,58.4845,33.6463
2548,5326,0.96,181.988,85.0305,63.3653,38.7536
2548,5357,0.96,181.988,88.8365,70.2069,47.1961
2548,5387,0.96,181.988,90.6622,74.9086,52.5154
2548,5418,0.96,181.988,91.5259,75.1947,52.8043
2548,5448,0.96,181.988,90.5478,73.0998,48.7579
2548,5479,0.96,181.988,87.745,66.7734,40.5378
2548,5510,0.96,181.995,84.4122,60.3215,34.3385
2548,5538,0.96,181.995,81.5317,58.5324,32.6484
2548,5569,0.96,181.995,82.0838,58.5452,32.1035
2548,5599,0.96,181.995,82.5644,58.9832,32.7149
2548,5630,0.96,181.995,81.6184,57.4519,33.0834
2548,5660,0.96,181.995,81.7302,58.7165,33.7434
2548,5691,0.96,181.995,84.2701,62.0221,38.3154
2548,5722,0.96,181.995,89.0083,69.6376,46.618
2548,5752,0.96,181.995,91.0921,74.7441,52.1604
2548,5783,0.96,181.995,91.5747,75.0912,52.7818
2548,5813,0.96,181.995,91.108,72.8318,48.9684
2548,5844,0.96,181.995,87.6161,66.9739,40.9051
2548,5875,0.96,180.632,83.828,61.3421,34.5242
2548,5903,0.96,180.632,83.0362,58.5791,32.374
2548,5934,0.96,180.632,82.2914,58.4026,31.9811
2548,5964,0.96,180.632,82.1025,58.3627,32.346
2548,5995,0.96,180.632,81.9706,58.1419,32.7642
2548,6025,0.96,180.632,81.8486,58.4914,33.5413
2548,6056,0.96,180.632,84.1966,61.6487,38.2064
2548,6087,0.96,180.632,88.9415,69.8,46.4921
2548,6117,0.96,180.632,90.6805,74.005,52.0696
2548,6148,0.96,180.632,91.7399,75.2396,52.8048
2548,6178,0.96,180.632,90.6158,72.8837,48.9716
2548,6209,0.96,180.632,88.1538,66.9636,41.1176
2548,6240,0.96,180.377,84.5086,60.4972,34.4073
2548,6268,0.96,180.377,83.1018,58.6736,32.3617
2548,6299,0.96,180.377,82.6783,59.2424,32.0493
2548,6329,0.96,180.377,82.2746,58.0275,32.1963
2548,6360,0.96,180.377,81.673,59.0229,33.1849
2548,6390,0.96,180.377,81.686,58.7662,33.541
2548,6421,0.96,180.377,84.711,63.0905,38.3703
2548,6452,0.96,180.377,89.0426,69.9118,46.7893
2548,6482,0.96,180.377,91.5335,74.5561,52.2089
2548,6513,0.96,180.377,91.3812,74.9548,52.7802
2548,6543,0.96,180.377,90.5349,72.5539,48.8187
2548,6574,0.96,180.377,87.559,66.164,40.5986
2548,6605,0.96,180.471,84.4475,60.4115,34.2259
2548,6634,0.96,180.471,82.4765,58.8744,32.6321
2548,6665,0.96,180.471,82.2434,58.3912,32.2072
2548,6695,0.96,180.471,82.5079,57.9037,32.2956
2548,6726,0.96,180.471,82.0229,57.5357,32.7045
2548,6756,0.96,180.471,82.2652,59.1065,33.335
2548,6787,0.96,180.471,84.8527,63.8718,38.9217
2548,6818,0.96,180.471,88.6081,70.4991,46.9308
2548,6848,0.96,180.471,91.4747,74.3921,51.9959
2548,6879,0.96,180.471,91.5565,75.18,52.8629
2548,6909,0.96,180.471,90.9517,72.1937,48.5072
2548,6940,0.96,180.471,88.1996,66.5145,40.3956
2548,6971,0.96,180.078,84.9325,61.8754,34.1391
2548,6999,0.96,180.078,84.0121,58.8646,32.4287
2548,7030,0.96,180.078,83.2418,57.8418,32.0576
2548,7060,0.96,180.078,82.7998,57.9098,32.3763
2548,7091,0.96,180.078,83.2053,59.0051,33.1018
2548,7121,0.96,180.078,82.1032,58.7014,33.418
2548,7152,0.96,180.078,85.1189,63.3735,38.6432
2548,7183,0.96,180.078,89.948,70.4662,46.8995
2548,7213,0.96,180.078,91.1744,74.5009,52.2749
2548,7244,0.96,180.078,91.9321,75.8476,52.761
2548,7274,0.96,180.078,91.2244,72.6756,49.0153
2548,7305,0.96,180.078,88.3833,68.0576,40.7973
2548,7336,0.96,179.857,85.0744,61.7323,34.4026
2548,7364,0.96,179.857,83.4525,59.3172,32.5663
2548,7395,0.96,179.857,83.5694,58.8388,32.1617
2548,7425,0.96,179.857,82.4549,57.7946,32.1531
2548,7456,0.96,179.857,82.8808,58.4716,32.7483
2548,7486,0.96,179.857,82.1202,58.5082,33.3648
2548,7517,0.96,179.857,84.4242,62.2573,38.4198
2548,7548,0.96,179.857,88.9655,70.1958,46.5373
2548,7578,0.96,179.857,91.6805,74.0115,51.975
2548,7609,0.96,179.857,91.9507,75.662,52.4338
2548,7639,0.96,179.857,91.0187,73.2129,48.6482
2548,7670,0.96,179.857,88.4231,66.761,40.7874
2548,7701,0.96,179.328,85.2129,61.3246,34.0899
2548,7729,0.96,179.328,84.2778,60.0975,32.3754
2548,7760,0.96,179.328,83.1324,58.39,31.875
2548,7790,0.96,179.328,82.6153,58.6054,32.2191
2548,7821,0.96,179.328,81.6349,58.8442,32.7195
2548,7851,0.96,179.328,82.661,59.0641,33.3544
2548,7882,0.96,179.328,85.2277,62.7124,38.087
2548,7913,0.96,179.328,89.5574,69.8098,46.4282
2548,7943,0.96,179.328,91.9357,74.1987,51.7372
2548,7974,0.96,179.328,91.6249,74.79,52.2369
2548,8004,0.96,179.328,90.6828,72.2923,48.4267
2548,8035,0.96,179.328,88.3929,66.8147,40.909
2548,8066,0.96,178.226,85.0897,60.9731,34.2004
2645,3987,0.97,183.99,89.658,72.2822,49.059
2645,4018,0.97,183.99,86.8723,65.9239,40.9274
2645,4049,0.97,184.854,83.7445,60,34.6101
2645,4077,0.97,184.854,81.9829,58.7525,32.7981
2645,4108,0.97,184.854,82.2026,59.3314,32.7219
2645,4138,0.97,184.854,82.6611,59.8372,32.8193
2645,4169,0.97,184.854,82.2253,59.5825,33.5252
2645,4199,0.97,184.854,81.2318,59.3787,34.0669
2645,4230,0.97,184.854,83.7677,63.8764,38.825
2645,4261,0.97,184.854,88.7653,71.1906,47.3867
2645,4291,0.97,184.854,90.2314,74.8093,52.6975
2645,4322,0.97,184.854,91.005,75.7103,53.3762
2645,4352,0.97,184.854,89.9361,72.9374,49.289
2645,4383,0.97,184.854,87.2919,67.1782,41.1896
2645,4414,0.97,184.84,83.4581,61.5601,34.7512
2645,4442,0.97,184.84,82.1553,59.4264,33.014
2645,4473,0.97,184.84,81.8649,58.2747,32.3196
2645,4503,0.97,184.84,80.9894,58.3782,32.6023
2645,4534,0.97,184.84,82.4476,59.3377,33.2736
2645,4564,0.97,184.84,81.8561,59.6569,33.9313
2645,4595,0.97,184.84,83.8844,62.9914,38.9368
2645,4626,0.97,184.84,88.122,69.8966,46.6314
2645,4656,0.97,184.84,90.6224,74.4893,52.0665
2645,4687,0.97,184.84,90.4473,74.6577,52.9511
2645,4717,0.97,184.84,90.0913,72.8525,49.1622
2645,4748,0.97,184.84,86.7831,66.9957,41.0144
2645,4779,0.97,183.683,82.984,61.1525,34.5937
2645,4807,0.97,183.683,82.1957,58.7777,32.906
2645,4838,0.97,183.683,80.7866,58.0877,32.6427
2645,4868,0.97,183.683,82.1379,58.8441,32.9667
2645,4899,0.97,183.683,81.606,58.6054,33.5129
2645,4929,0.97,183.683,82.0492,59.851,34.1448
2645,4960,0.97,183.683,84.3024,62.7845,38.933
2645,4991,0.97,183.683,88.7871,71.3904,47.5648
2645,5021,0.97,183.683,91.4031,75.2232,52.5242
2645,5052,0.97,183.683,91.0778,75.9532,52.9441
2645,5082,0.97,183.683,90.1557,73.0991,49.2515
2645,5113,0.97,183.683,87.6163,67.055,41.1324
2645,5144,0.97,184.849,84.4861,61.7298,34.7962
2645,5173,0.97,184.849,83.2835,60.0737,33.0586
2645,5204,0.97,184.849,82.9295,58.726,32.7126
