replicateid,dayselapsed,beta,eir,pfprunder5,pfpr2to10,pfprall
2710,5326,0.84,54.4118,21.3993,15.0607,9.8948
2710,5357,0.84,54.4118,46.7058,40.1363,32.8114
2710,5387,0.84,54.4118,79.8252,75.3721,66.3328
2710,5418,0.84,54.4118,90.6101,87.299,78.8213
2710,5448,0.84,54.4118,88.7721,83.5107,73.4284
2710,5479,0.84,54.4118,79.7841,69.4259,51.6115
2710,5510,0.84,53.8417,56.631,40.499,23.8671
2710,5538,0.84,53.8417,38.8102,24.8718,12.8548
2710,5569,0.84,53.8417,27.2799,17.0994,8.11871
2710,5599,0.84,53.8417,21.5254,12.9538,5.99958
2710,5630,0.84,53.8417,17.8934,10.5895,4.94183
2710,5660,0.84,53.8417,15.4635,9.40396,4.54282
2710,5691,0.84,53.8417,20.6356,14.4844,9.76748
2710,5722,0.84,53.8417,47.1318,40.4363,32.0463
2710,5752,0.84,53.8417,79.2264,74.0738,65.2006
2710,5783,0.84,53.8417,90.5398,86.9278,79.0514
2710,5813,0.84,53.8417,89.0584,84.1523,73.5397
2710,5844,0.84,53.8417,79.8658,69.691,52.4292
2710,5875,0.84,53.5553,56.2792,40.4748,23.8686
2710,5903,0.84,53.5553,38.6436,24.904,12.7509
2710,5934,0.84,53.5553,28.0254,17.4936,8.02735
2710,5964,0.84,53.5553,21.9529,13.0512,5.95058
2710,5995,0.84,53.5553,17.5362,10.0458,4.80211
2710,6025,0.84,53.5553,15.2893,8.71404,4.45548
2710,6056,0.84,53.5553,20.5702,14.2278,9.70808
2710,6087,0.84,53.5553,46.7163,39.5268,32.11
2710,6117,0.84,53.5553,78.7761,74.6471,65.5928
2710,6148,0.84,53.5553,90.2679,87.1638,79.0707
2710,6178,0.84,53.5553,89.5233,84.7856,73.8194
2710,6209,0.84,53.5553,80.5721,69.636,52.6695
2710,6240,0.84,53.9007,56.687,40.312,24.0933
2710,6268,0.84,53.9007,38.3401,25.0874,12.9912
2710,6299,0.84,53.9007,27.3543,17.2696,7.9146
2710,6329,0.84,53.9007,21.3744,12.9496,5.92738
2710,6360,0.84,53.9007,16.7482,10.0204,4.78942
2710,6390,0.84,53.9007,14.625,8.72073,4.41821
2710,6421,0.84,53.9007,20.4696,14.1998,9.81042
2710,6452,0.84,53.9007,47.3673,39.7343,32.1742
2710,6482,0.84,53.9007,79.4572,74.37,65.4124
2710,6513,0.84,53.9007,90.8879,86.8584,79.0646
2710,6543,0.84,53.9007,89.129,83.8288,73.7082
2710,6574,0.84,53.9007,80.2502,68.541,52.4279
2710,6605,0.84,53.6542,56.3465,40.366,24.0316
2710,6634,0.84,53.6542,37.7944,24.0747,12.5411
2710,6665,0.84,53.6542,27.665,16.9722,7.95578
2710,6695,0.84,53.6542,21.6448,12.4556,5.76382
2710,6726,0.84,53.6542,17.533,9.98733,4.67929
2710,6756,0.84,53.6542,15.3617,9.06408,4.42751
2710,6787,0.84,53.6542,21.3878,14.8744,9.90395
2710,6818,0.84,53.6542,47.9425,40.8112,32.5491
2710,6848,0.84,53.6542,80.4575,74.6785,65.7526
2710,6879,0.84,53.6542,90.531,86.6039,78.9867
2710,6909,0.84,53.6542,89.5942,84.2025,73.4624
